fold,population,householdsize,racepctblack,agePct65up,numbUrban,pctUrban,medIncome,pctWWage,pctWFarmSelf,pctWInvInc,pctWSocSec,pctWPubAsst,pctWRetire,medFamInc,perCapInc,whitePerCap,blackPerCap,HispPerCap,NumUnderPov,PctPopUnderPov,PctLess9thGrade,PctNotHSGrad,PctBSorMore,PctUnemployed,PctEmploy,PctEmplManu,PctEmplProfServ,PctOccupManu,PctOccupMgmtProf,MalePctDivorce,MalePctNevMarr,PctIlleg,PersPerOccupHous,PersPerOwnOccHous,PersPerRentOccHous,PctPersOwnOccup,PctPersDenseHous,PctHousLess3BR,MedNumBR,HousVacant,PctHousOccup,PctHousOwnOcc,PctVacantBoarded,PctWOFullPlumb,OwnOccLowQuart,OwnOccMedVal,OwnOccHiQuart,RentLowQ,RentMedian,RentHighQ,MedRent,MedRentPctHousInc,MedOwnCostPctInc,MedOwnCostPctIncNoMtg,NumInShelters,NumStreet,PctForeignBorn,PctBornSameState,PctSameHouse85,PctSameCity85,PctSameState85,LemasSwFTFieldPerPop,LemasTotalReq,LemasTotReqPerPop,PolicReqPerOffic,PolicPerPop,RacialMatchCommPol,PctPolicWhite,PctPolicBlack,PctPolicHisp,PctPolicAsian,PctPolicMinor,OfficAssgnDrugUnits,NumKindsDrugsSeiz,PolicAveOTWorked,PopDens,PctUsePubTrans,PolicCars,PolicOperBudg,LemasPctPolicOnPatr,LemasGangUnitDeploy,LemasPctOfficDrugUn,PolicBudgPerPop,ViolentCrimesPerPop
1,0.09,0.43,0.51,0.52,0.1,1,0.2,0.42,0.21,0.44,0.65,0.36,0.52,0.24,0.26,0.31,0.19,0.26,0.09,0.43,0.47,0.53,0.34,0.36,0.38,0.44,0.63,0.43,0.42,0.48,0.53,0.48,0.34,0.38,0.32,0.5,0.08,0.51,0.5,0.11,0.69,0.49,0.33,0.17,0.08,0.09,0.11,0.12,0.18,0.21,0.19,0.4,0.18,0.35,0.03,0.159036846,0.04,0.72,0.56,0.56,0.6,0.23,0.03,0.17,0.29,0.19,0.61,0.85,0.24,0,0,0.17,0.03,0.5,0.1,0.11,0.19,0.05,0.01,0.75,0,0.6,0.1,0.31
1,0.03,0.36,0.06,0.2,0.04,1,0.8,0.84,0.33,0.72,0.14,0.08,0.31,0.78,0.8,0.85,0.64,0.82,0.01,0.06,0.05,0.05,0.77,0.16,0.81,0.28,0.3,0.09,0.73,0.52,0.47,0.07,0.4,0.51,0.28,0.57,0.14,0.53,0.5,0.03,0.84,0.52,0.01,0.2,1,1,1,1,1,1,0.96,0.38,0.82,0.22,0.180523218,0.453769381,0.67,0.38,0.38,0.45,0.46,0.24523397,0.113280821,-0.072811698,0.451665363,0.407218121,0.77474802,0.781471456,0.080454474,0.094004882,-0.151707198,-0.020918889,0.310558275,0.717183453,0.29261934,0.63,0.22,-0.01077163,-0.075187297,0.356126896,1.144513381,0.954525447,-0.104834549,0.08
1,0.19,0.3,0.19,0.56,0.2,1,0.19,0.44,0.19,0.46,0.6,0.35,0.5,0.23,0.25,0.26,0.2,0.35,0.16,0.38,0.38,0.48,0.22,0.45,0.43,0.46,0.43,0.53,0.31,0.69,0.37,0.32,0.29,0.35,0.24,0.53,0.09,0.67,0.509267248,0.28,0.63,0.5,0.37,0.13,0.06,0.06,0.06,0.16,0.17,0.19,0.18,0.46,0.24,0.37,0.05,0.01,0.02,0.71,0.58,0.78,0.75,0.2,0.04,0.13,0.25,0.17,0.86,0.93,0.1,0,0,0.07,0.03,0.5,0.78,0.26,0.09,0.09,0.02,0.74,0,0.34,0.07,0.24
1,0.03,0.56,0.06,0.39,0.05,1,0.58,0.6,0.25,0.53,0.45,0.22,0.51,0.58,0.46,0.47,0.4,0.5,0.01,0.1,0.16,0.25,0.43,0.2,0.59,0.36,0.49,0.27,0.57,0.36,0.37,0.11,0.58,0.58,0.53,0.72,0.23,0.44,0.5,0.02,0.89,0.71,0.23,0.11,0.64,0.69,0.71,0.58,0.6,0.66,0.6,0.56,0.78,0.32,0.075799635,0.13114322,0.35,0.53,0.52,0.82,0.83,0.443433859,0.098973716,0.211990686,0.201290938,0.291392093,0.711558127,0.918051864,-0.011483933,-0.116550683,0.174751678,0.01871964,-0.048753535,0.587235552,0.098238357,0.33,0.1,0.169826649,0.22254579,0.562826507,0.145648824,0.773214804,0.010696609,0.11
1,0.01,0.52,0.01,0.87,-0.032273766,0.968605899,0.18,0.09,0.49,0.53,0.93,0.41,0.75,0.17,0.14,0.17,0.17,0.18,0.03,0.59,0.69,0.64,0.12,0.34,0.19,0.58,0.26,0.67,0.24,0.3,0.28,0.3,0.51,0.32,0.87,0.5,0.54,0.74,0.569528383,0.01,0.92,0.62,0.17,0.3,0.1,0.08,0.07,0.25,0.26,0.25,0.26,0.56,0.55,0.32,0.01,0.27970122,0.56,0.37,0.46,0.53,0.52,0.315181938,-0.339643605,0.222370117,0.21631517,0.016185982,0.814229902,1.101336743,0.687806306,0.40536649,0.272627722,0.425362959,0.434908378,0.728678032,0.580067939,0.27,0.04,0.16088766,-0.280075346,0.395434828,0.238667708,1.065150031,0.261843618,0.22
1,0.02,0.5,0.24,0.34,-0.208906383,0.858299121,0.17,0.5,0.88,0.36,0.43,0.48,0.51,0.16,0.18,0.2,0.18,0.2,0.03,0.48,0.36,0.42,0.27,0.5,0.45,0.1,0.54,0.29,0.39,0.47,0.3,0.23,0.48,0.41,0.58,0.39,0.21,0.5,0.5,0.06,0.44,0.44,0.26,0.39,0.06,0.06,0.08,0.15,0.21,0.23,0.21,0.34,0.39,0.32,0.01,0.151848787,0.09,0.38,0.33,0.34,0.08,0.212564435,-0.003885618,-0.469882196,0.265235315,0.426658062,0.740047806,1.131185022,0.23988886,-0.124017248,0.567862126,0.686163845,0.16794832,0.248759212,0.505457545,0.14,0.299981121,-0.066601235,0.260007672,0.791591384,1.334828289,0.344951855,0.238771713,0.13
1,0.01,0.14,0.21,0.04,0.17181972,1.18294747,0.58,0.98,0.18,0.66,0.628262052,0.03,0.665630472,0.68,0.78,0.82,0.46,0.73,0.089420134,0.02,0.04,0.03,0.98,0.16,0.98,0.47,0.5,0.1,0.85,0.53,0.6,0.22,0.16,0.38,0.11,0.31,0.09,0.88,0.417642824,0.05,0.5,0.24,0.02,0.11,0.51,0.55,0.57,0.76,0.64,0.67,0.66,0.34,0.73,0.58,-0.117817264,0.525731599,0.45,0.35,0.04,0.363863038,0.01,0.284252037,0.15416438,-0.082407713,0.068081068,0.391817581,0.517468949,1.253735081,0.100420484,0.212257785,-0.397019646,0.125557109,-0.017264425,0.275949519,0.322779127,0.1,0.53,-0.111002845,-0.161954068,0.845229127,0.407329024,0.457690924,0.351726473,0.07
1,0.01,0.46,0.01,0.59,0.196948685,0.828784899,0.37,0.44,0.16,0.47,0.63,0.15,0.74,0.36,0.31,0.3,0.44,0.53,-0.185312765,0.1,0.21,0.44,0.15,0.51,0.35,0.21,0.3,0.35,0.27,0.32,0.26,0.07,0.49,0.44,0.61,0.78,0.08,0.33,0.5,0.12,0.974314333,0.8,0.03,0.42,0.27,0.26,0.25,0.63,0.57,0.56,0.64,0.49,0.84,0.88,0.275399963,0.252320852,0.1,0.6,0.52,0.56,0.76,0.202799881,0.150818357,0.21376292,-0.123008511,0.140764429,0.703225701,0.815096855,0.698767155,0.410215273,0.233731221,0.26917139,-0.085241848,0.900867744,0.569399398,0.02,0.1,0.067520706,0.046952147,0.535423023,0.468556291,0.617057621,0.307761225,0.11
1,0.06,0.37,0.08,0.62,0.08,1,0.32,0.46,0.2,0.5,0.65,0.33,0.63,0.35,0.32,0.31,0.35,0.34,0.03,0.17,0.49,0.58,0.24,0.33,0.49,0.61,0.43,0.59,0.32,0.39,0.39,0.13,0.39,0.53,0.22,0.6,0.08,0.58,0.536827906,0.04,0.86,0.52,0.12,0.2,0.3,0.29,0.26,0.25,0.36,0.42,0.34,0.49,0.54,0.53,0.079638154,0.101200244,0.44,0.67,0.78,0.86,0.79,0.439727936,-0.139702679,0.315625281,0.474197453,0.083550938,0.869354105,0.812369845,0.720389598,-0.212622426,0.025750019,0.675564447,0.05794086,0.317529056,0.385550835,0.31,0.2,0.304071704,-0.072718503,0.922413025,0.113048823,0.944037683,0.155258731,0.06
1,0.158140229,0.45,1,0.57,0.02,1,0.16,0.38,0.1,0.16,0.71,0.44,0.61,0.19,0.16,0.23,0.23,0.16,0.02,0.54,0.39,0.5,0.26,0.56,0.33,0.27,0.66,0.45,0.35,0.58,0.42,0.39,0.45,0.47,0.44,0.56,0.14,0.5,0.5,0.02,0.66,0.55,0.67,0.23,0.07,0.07,0.08,0.03,0.11,0.13,0.15,0.49,0.39,0.49,-0.079951585,0.01,0.01,0.93,0.69,0.88,0.82,0.169053247,0.183313765,0.180601105,0.391789644,0.277088954,0.215078942,1.055288184,0.278818622,-0.210819881,-0.279042524,0.360762377,0.222737686,0.619672206,0.27080044,0.3,0.15,0.250801599,0.204602786,0.490866659,0.535563916,0.907597103,0.231866759,0.8
1,0.09,0.37,0.02,0.43,0.1,1,0.56,0.56,0.31,0.64,0.42,0.18,0.6,0.55,0.57,0.58,0.55,0.35,0.04,0.17,0.14,0.15,0.58,0.27,0.6,0.3,0.39,0.18,0.64,0.57,0.4,0.17,0.38,0.38,0.41,0.53,0.19,0.54,0.5,0.12,0.67,0.54,0.04,0.13,0.64,0.69,0.71,0.72,0.71,0.89,0.72,0.64,0.84,0.21,0.010714538,1,0.37,0.35,0.2,0.39,0.44,0.136679818,0.283714456,0.331082345,-0.102299443,0.285256346,0.919677281,0.844588164,0.103936974,0.131157266,0.122668935,0.306048937,0.349021424,0.685920055,0.539596553,0.14,0.15,0.060019103,0.136156174,0.705123065,0.698091862,0.937671463,0.246142814,0.22
1,0.02,0.73,0.02,0.55,0.04,1,0.78,0.74,0.19,0.8,0.54,0.02,0.57,0.72,0.59,0.58,0.32,0.68,0.01,0.07,0.21,0.23,0.5,0.18,0.48,0.35,0.42,0.19,0.57,0.09,0.41,0.06,0.72,0.68,0.74,0.92,0.06,0.1,0.5,0.06782651,0.98,0.93,-0.016984919,0.05,0.68,0.66,0.65,0.87,1,1,1,0.35,0.47,0.46,0.01,0.444046602,0.55,0.42,0.9,0.82,0.73,0.282368425,0.232172932,0.016519591,0.554601949,0.581592027,0.567021615,0.700661108,0.295916095,0.316988278,0.038663466,0.246921889,0.07826113,0.141919332,0.333710135,0.2,0.32,0.242633985,0.091830747,0.776914427,1.424487668,0.48194968,0.101295201,0.17
1,0.12,0.41,0.02,0.21,0.14,1,0.25,0.73,0.52,0.6,0.22,0.16,0.24,0.35,0.28,0.28,0.21,0.27,0.13,0.44,0.12,0.12,0.7,0.34,0.56,0.35,0.68,0.21,0.58,0.36,0.73,0.11,0.37,0.47,0.29,0.46,0.09,0.52,0.5,0.09,0.83,0.42,0.06,0.18,0.19,0.18,0.16,0.32,0.31,0.34,0.28,0.75,0.48,0.4,0.02,0.02,0.13,0.32,0.21,0.27,0.29,0.296792814,0.023196915,0.129858345,0.196189351,0.276357511,0.688940313,0.817560105,0.553106818,-0.021835491,-0.121862829,-0.166141007,-0.086168059,0.372941957,0.203420886,0.18,0.07,0.243885464,0.172243569,0.699222505,0.098004935,0.485884757,0.463410729,0.16
1,0.03,0.67,0.45,0.24,0.03,0.68,0.47,0.71,0.27,0.38,0.34,0.2,0.35,0.42,0.3,0.31,0.32,0.29,0.02,0.18,0.27,0.41,0.27,0.32,0.58,0.28,0.51,0.4,0.44,0.38,0.42,0.34,0.66,0.68,0.49,0.83,0.1,0.33,0.5,0.04,0.71,0.81,0.37,0.22,0.23,0.22,0.22,0.37,0.4,0.48,0.45,0.66,0.61,0.96,0.07,0.05158054,0.07,0.51,0.58,0.57,0.66,0.429091783,0.384193001,0.204956206,0.651483532,0.247416918,1.170007824,0.418284586,0.061772867,0.076519267,0.299716119,0.32204712,0.084695389,0.962162346,0.12805446,0.04,0.34,0.1234748,0.020482961,0.973587684,0.788637486,0.141669317,0.047306646,0.2
1,0.156178831,0.47,0.03,0.5,0.358745473,1.098014671,0.18,0.28,0.49,0.34,0.65,0.45,0.31,0.21,0.18,0.21,0.15,0.22,0.02,0.57,0.65,0.62,0.18,0.45,0.3,0.13,0.38,0.54,0.36,0.4,0.24,0.27,0.51,0.46,0.59,0.63,0.28,0.44,0.5,0.03,0.44,0.66,0.28,0.28,0.05,0.05,0.06,0.05,0.11,0.13,0.1,0.3,0.19,0.22,0.168259185,0.172295478,0.11,0.52,0.67,0.77,0.75,0.420382925,0.219067511,0.347069354,0.429063291,0.224908382,0.510616745,0.380871841,0.281002224,0.075536471,0.18469501,0.023392641,0.091232191,0.46089696,0.073598129,0.11,0.02,0.319328385,0.092272155,0.654952913,0.735338726,0.808224426,0.046671759,0.12
1,0.04,0.32,0.02,0.38,0.05,1,0.37,0.62,0.19,0.59,0.38,0.16,0.48,0.44,0.45,0.44,0.48,0.39,0.02,0.18,0.08,0.15,0.58,0.26,0.62,0.31,0.47,0.2,0.6,0.59,0.37,0.09,0.34,0.45,0.2,0.59,0.08,0.49,0.5,0.04,0.77,0.52,0.03,0.07,0.23,0.21,0.22,0.29,0.31,0.37,0.29,0.53,0.52,0.24,0.169771742,-0.060171869,0.09,0.33,0.43,0.45,0.54,0.467942864,0.052109008,0.077220219,0.465381717,0.065316874,0.808528509,0.694697471,0.167913783,0.119216236,-0.096987476,0.342193932,0.241137236,0.489981338,0.438232662,0.23,0.14,-0.369879484,-0.024079429,0.580511742,0.487491379,-0.251092828,0.315140206,0.11
1,0.01,0.35,0.01,0.55,0.295169447,1.063304684,0.23,0.45,0.05,0.45,0.6,0.38,0.6,0.24,0.22,0.21,0.34,0.52,0.02,0.34,0.41,0.57,0.17,0.47,0.44,0.72,0.37,0.76,0.31,0.58,0.32,0.23,0.37,0.43,0.34,0.51,0.08,0.6,0.407777502,0.03,0.59,0.49,0.17,0.43,0.18,0.17,0.15,0.25,0.31,0.34,0.29,0.59,0.74,0.69,0.139000449,0.353870084,0.1,0.6,0.47,0.71,0.58,0.590931719,0.163995515,-0.006539432,0.322759586,0.155859705,0.551710833,0.846048948,0.39989622,-0.15883575,0.168574859,0.182629955,0.103252417,0.35490512,0.103595962,0.03,0.02,0.354488283,-0.022653649,0.967690447,0.905804638,1.091596699,0.334078851,0.12
1,0.06,0.31,0.17,0.43,0.07,1,0.24,0.47,0.19,0.42,0.52,0.38,0.7,0.27,0.26,0.25,0.3,0.26,0.07,0.43,0.32,0.45,0.19,0.54,0.41,0.78,0.31,0.6,0.28,0.73,0.32,0.23,0.33,0.35,0.32,0.56,0.08,0.56,0.509915824,0.09,0.67,0.55,0.4,0.17,0.06,0.05,0.05,0.17,0.19,0.19,0.2,0.48,0.08,0.36,0.04,0.149172246,0.04,0.78,0.58,0.8,0.81,0.25,0.02,0.2,0.31,0.2,0.9,0.87,0.13,0.03,0,0.11,0.03,0.29,0.16,0.26,0.01,0.03,0.01,0.84,0.5,0.82,0.11,0.2
1,0.35,0.62,0.14,0.26,0.36,1,0.38,0.66,0.22,0.38,0.32,0.42,0.46,0.39,0.31,0.36,0.31,0.3,0.24,0.31,0.3,0.38,0.3,0.44,0.51,0.37,0.45,0.42,0.4,0.51,0.54,0.32,0.64,0.67,0.59,0.47,0.5,0.51,0.5,0.25,0.77,0.46,0.19,0.19,0.32,0.33,0.32,0.48,0.47,0.55,0.47,0.68,0.62,0.17,0.1,0.03,0.46,0.48,0.35,0.46,0.69,0.33,0.03,0.05,0.02,0.39,0.87,0.61,0.2,0.38,0.27,0.41,0.07,0.57,0.38,0.24,0.09,0.41,0.28,0.19,0.5,0.22,0.51,0.68
1,0.04,0.52,0.29,0.52,0.05,1,0.4,0.58,0.07,0.52,0.58,0.24,0.58,0.4,0.33,0.33,0.33,0.34,0.02,0.13,0.27,0.43,0.2,0.23,0.52,0.4,0.33,0.43,0.35,0.38,0.42,0.27,0.55,0.6,0.26,0.84,0.09,0.26,0.5,0.01,0.93,0.79,0.45,0.11,0.21,0.19,0.18,0.35,0.37,0.42,0.35,0.52,0.5,0.63,0.274514237,0.249096547,0.12,0.52,0.78,0.75,0.75,0.392046999,0.219749352,0.283142616,0.44369255,0.336372512,0.599358787,1.293269032,0.29537748,-0.050161273,0.024388701,0.174838401,0.10273444,0.791836496,-0.083853549,0.28,0.29,0.37405451,0.180076649,0.541205974,0.670099331,0.408920388,-0.172405267,0.23
1,0.02,0.62,0.01,0.26,0.03,0.77,0.79,0.75,0.3,0.73,0.35,0.05,0.44,0.74,0.67,0.65,0.56,0.42,-0.090320413,0.05,0.11,0.14,0.67,0.24,0.59,0.29,0.55,0.14,0.76,0.2,0.35,0.05,0.66,0.73,0.24,0.87,0.02,0.18,0.5,0.01,0.87,0.8,0.11,0.022318434,0.5,0.52,0.54,0.67,0.65,1,0.76,0.51,0.57,0.43,0.375314735,0.482350607,0.1,0.45,0.71,0.68,0.69,0.528115205,0.442408967,0.096510598,0.277775139,0.341664692,0.84510567,0.777058962,0.268090201,-0.129834462,0.073809278,0.185072673,-0.021833541,0.544826987,0.593656707,0.04,0.11,0.148202992,0.068980768,1.006019429,1.106175186,0.52142929,0.294215133,0.05
1,0.096307836,0.47,0.02,0.34,0.02,1,0.23,0.49,0.3,0.28,0.5,0.49,0.53,0.24,0.18,0.17,0.41,0.32,0.02,0.43,0.63,0.7,0.08,0.53,0.38,0.78,0.17,0.77,0.15,0.55,0.28,0.12,0.5,0.51,0.5,0.51,0.1,0.47,0.5,0.01,0.9,0.52,0.39,0.07,0.1,0.09,0.08,0.14,0.18,0.19,0.21,0.45,0.21,0.29,0.006976545,0.036899625,0.02,0.72,0.6,0.67,0.84,0.331468513,-0.163479539,0.187364444,0.55263112,0.09408253,0.719543325,0.855736724,0.034621565,0.220882062,0.132574576,0.021142845,-0.023449987,0.925927969,0.278228849,0.11,0.01,-0.041003297,0.066357185,0.847944936,1.066506925,0.860052553,0.064932028,0.1
1,0.01,0.48,0.1,0.53,0.01000979,0.937510971,0.13,0.35,0.32,0.3,0.67,0.53,0.49,0.13,0.13,0.13,0.16,0.22,0.03,0.61,0.53,0.66,0.16,0.65,0.24,0.63,0.38,0.64,0.28,0.77,0.24,0.22,0.45,0.38,0.59,0.54,0.26,0.51,0.5,0.04,0.45,0.59,0.43,0.37,0.02,0.03,0.05,0.1,0.13,0.16,0.17,0.49,0.44,0.57,0.445490485,0.334623598,0.12,0.75,0.5,0.66,0.81,0.149437425,0.038713369,0.09473952,0.554547765,0.101916361,0.687281558,0.937019161,0.52167874,0.292511203,0.13724525,0.634172243,0.162153812,0.524411392,0.164173443,0.06,0.04,0.062741847,0.079805327,0.693402953,-0.217308035,0.557347718,0.057042126,0.28
1,0.16,0.44,0.05,0.29,0.18,1,0.5,0.7,0.21,0.52,0.29,0.31,0.45,0.49,0.43,0.44,0.39,0.44,0.07,0.16,0.12,0.18,0.42,0.25,0.69,0.2,0.32,0.26,0.47,0.57,0.45,0.13,0.47,0.47,0.49,0.51,0.24,0.46,0.5,0.09,0.86,0.53,0.05,0.05,0.51,0.51,0.52,0.65,0.6,0.7,0.6,0.65,0.65,0.19,0.03,0.01,0.42,0.49,0.42,0.54,0.62,0.14,0.04,0.15,0.41,0.11,0.76,0.91,0.02,0.07,0.26,0.09,0.03,0.64,0.34,0.32,0.56,0.07,0.03,0.79,1,0.57,0.13,0.22
1,0.055217715,0.34,0.01,0.58,0.082227414,1.017876163,0.17,0.28,0.22,0.41,0.68,0.53,0.5,0.2,0.19,0.18,0.16,0.21,0.02,0.43,0.32,0.46,0.15,0.44,0.33,0.36,0.3,0.54,0.25,0.78,0.31,0.14,0.34,0.36,0.37,0.46,0.16,0.6,0.567469506,0.02,0.76,0.47,0.21,0.16,0.08,0.07,0.07,0.17,0.19,0.2,0.18,0.51,0.23,0.35,0.01,-0.064409851,0.09,0.59,0.42,0.56,0.64,0.332301696,0.309000413,0.260406211,0.210922091,0.18654788,0.674986233,0.835424225,0.071012012,0.137827251,0.295973681,0.323690275,0.104350872,0.444202703,-0.105618135,0.17,0.05,0.254606345,0.148901656,0.764705751,-0.636091351,0.430047893,0.384839756,0.22
1,0.24,0.37,0.48,0.31,0.25,0.99,0.34,0.67,0.33,0.51,0.32,0.21,0.58,0.38,0.38,0.45,0.22,0.5,0.16,0.3,0.22,0.3,0.54,0.33,0.57,0.43,0.46,0.23,0.66,0.52,0.45,0.28,0.38,0.45,0.32,0.54,0.12,0.44,0.5,0.25,0.72,0.51,0.1,0.14,0.15,0.16,0.18,0.24,0.25,0.28,0.26,0.31,0.15,0.22,0.17,0.09,0.11,0.54,0.51,0.6,0.49,0.21,0.05,0.12,0.23,0.16,0.53,0.9,0.14,0.01,0,0.1,0.05,0.5,0.22,0.08,0.362230549,0.25,0.04,0.94,0.5,0.51,0.12,0.55
1,0.180665984,0.4,0.44496063,0.56,0.02,1,0.43,0.53,-0.040199483,0.57,0.67,0.25,0.86,0.45,0.38,0.36,0.08,0.49,0.034269891,0.1,0.44,0.48,0.13,0.22,0.57,0.62,0.29,0.59,0.22,0.43,0.47,0.09,0.44,0.5,0.29,0.7,0.08,0.44,0.5,0.194439169,0.91,0.66,0.194098356,0.3,0.39,0.35,0.31,0.52,0.52,0.57,0.57,0.51,0.59,0.81,0.302780691,0.207009642,0.19,0.68,0.85,0.84,0.85,0.35859192,0.297330868,0.061531313,0.517879281,0.27812388,0.361530109,0.870493729,0.147788827,-0.282085604,-0.023302467,-0.105388698,0.118686751,0.585239409,0.519874761,0.36,0.07,0.221812857,-0.074115329,0.58898956,0.343962343,0.79383241,0.242659936,0.05
1,0.01,0.36,0.01,0.58,0.03,1,0.52,0.55,0.24,0.71,0.63,0.06,0.53,0.52,0.49,0.47,1,0.89,0.151196536,0.08,0.36,0.39,0.35,0.2,0.55,0.43,0.35,0.33,0.53,0.27,0.39,0.03,0.4,0.48,0.27,0.64,0.06,0.51,0.5,0.01,0.9,0.59,0.1,0.17,0.53,0.49,0.48,0.68,0.66,0.73,0.67,0.51,0.7,0.78,0.138669584,0.297131787,0.32,0.74,0.82,0.72,0.81,0.228027388,0.313990119,-0.113704054,0.244544979,0.303620552,0.679169157,0.671354646,0.494970222,-0.142695671,0.140747816,0.303207829,0.210703769,0.389890248,0.428113927,0.42,0.21,0.599111829,0.029931986,1.114400158,0.015686897,1.115848492,0.306170459,0.03
1,0.02,0.41,0.25,0.56,0.088439675,0.992595088,0.23,0.47,0.27,0.46,0.61,0.35,0.63,0.27,0.27,0.28,0.22,0.23,0.02,0.3,0.47,0.49,0.27,0.18,0.37,0.36,0.6,0.51,0.36,0.7,0.38,0.24,0.29,0.31,0.29,0.54,0.05,0.46,0.5,0.03,0.78,0.53,0.11,0.24,0.11,0.11,0.12,0.17,0.2,0.21,0.21,0.36,0.18,0.35,0.02,0.228193869,0.04,0.74,0.5,0.47,0.61,0.51428005,0.074380324,0.02746588,0.123701191,-0.018830001,1.132474843,0.769014117,-0.041771925,-0.013698358,-0.017524461,0.697892084,0.002537455,0.630916989,0.44417248,0.1,0.01,0.216805035,0.25439706,0.954491004,0.230035384,0.713901025,0.415579872,0.07
1,0.04088533,0.38,0.01,0.47,0.2689221,0.881989395,0.16,0.49,0.61,0.47,0.47,0.37,0.36,0.23,0.18,0.18,0.18,0.3,0.02,0.5,0.22,0.32,0.3,0.47,0.38,0.26,0.66,0.52,0.43,0.55,0.45,0.2,0.35,0.42,0.31,0.45,0.12,0.59,0.461951814,0.01,0.79,0.43,0.14,0.36,0.06,0.05,0.06,0.13,0.15,0.15,0.14,0.47,0.22,0.44,0.052938405,0.02217052,0.06,0.53,0.39,0.48,0.53,0.116256943,-0.006712075,0.284815324,0.235945295,0.267322178,0.630414744,1.088625203,-0.241180104,0.000614496,0.211575323,0.244263334,0.302308829,0.752916324,0.08974408,0.24,0.392341293,0.168843534,-0.219116519,1.04483347,0.084846554,0.599563438,0.133626535,0.07
1,0.01,0.59,0.1,0.34,-0.001708531,1.005380013,0.24,0.56,0.59,0.3,0.44,0.49,0.34,0.22,0.21,0.24,0.17,0.26,0.03,0.46,0.51,0.48,0.21,0.51,0.48,0.43,0.41,0.55,0.33,0.59,0.35,0.34,0.62,0.62,0.61,0.54,0.42,0.55,0.55629121,0.05,0.48,0.55,0.18,0.1,0.11,0.11,0.11,0.23,0.25,0.26,0.26,0.53,0.41,0.54,0.03,0.09,0.14,0.42,0.38,0.56,0.43,-0.073486714,-0.099331545,0.149152716,0.121965411,0.173887752,0.466931704,0.675826467,-0.034331797,0.147776963,0.014217475,0.121534833,0.23894842,0.509597968,0.54101536,0.07,0.04,0.39286091,-0.022425465,0.796146523,0.584445923,1.007277757,-0.142205075,0.57
1,0.02,0.5,0.19,0.71,0.343067659,1.003214105,0.18,0.08,0.12,0.37,0.83,0.91,0.82,0.2,0.21,0.26,0.23,0.24,0.03,0.44,0.45,0.65,0.14,0.74,0.08,0.25,0.34,0.5,0.22,0.57,0.31,0.31,0.53,0.36,0.81,0.48,0.55,0.71,0.501720766,0.04,0.58,0.59,0.23,0.21,0.18,0.19,0.22,0.31,0.33,0.37,0.34,0.72,0.61,0.36,0.02,-0.099709077,0.41,0.42,0.36,0.45,0.72,0.271914102,-0.080290754,0.228676279,0.163775902,0.599284288,0.964454959,1.05086461,0.025757009,0.201247726,0.184430335,0.322348626,0.23153258,0.292121248,0.329558143,0.09,0.02,-0.143717103,0.077571131,0.33782217,0.527683106,0.573750006,0.406305632,0.37
1,0.04,0.25,0.01,0.26,0.05,1,0.92,0.71,0.31,0.76,0.21,0.09,0.33,0.96,1,1,0.6,0.98,0.01,0.09,0.02,0.04,0.93,0.08,0.78,0.46,0.44,0.07,0.98,0.56,0.63,0.06,0.28,0.37,0.19,0.6,0.06,0.53,0.5,0.04,0.83,0.55,0.1,0.1,1,1,1,0.99,1,1,1,0.28,0.66,0.14,0.311970197,0.561984205,0.24,0.44,0.56,0.73,0.66,0.252470976,0.063046214,0.020003626,0.812303973,0.216411851,0.648823559,0.557708528,0.186567466,0.392018377,0.305060216,0.313299789,0.158075,0.686509514,-0.252194309,0.68,0.05,0.073122495,0.062013251,0.626891843,0.60751597,0.299733775,0.38358818,0.14
1,0.07,0.42,0.48,0.47,0.09,1,0.24,0.51,0.23,0.31,0.55,0.44,0.45,0.26,0.26,0.3,0.2,0.34,0.07,0.37,0.59,0.66,0.24,0.31,0.5,0.84,0.23,0.77,0.31,0.62,0.38,0.48,0.44,0.43,0.46,0.48,0.16,0.55,0.467413199,0.06,0.8,0.49,0.23,0.13,0.09,0.1,0.13,0.12,0.18,0.23,0.23,0.35,0.32,0.4,0.05,0.03,0.03,0.77,0.59,0.8,0.76,0.102128472,0.179529245,0.385132082,0.287459914,0.274238194,0.659451301,0.930363914,0.436446689,-0.052632974,0.339343663,0.300409131,0.057463747,0.510388086,-0.179417719,0.15,0.05,-0.018615201,-0.159974194,0.836963249,0.514148085,0.219886837,-0.011211455,0.61
1,0.01,0.43,0.07,0.24,0.03,0.93,0.74,0.84,0.25,0.75,0.21,0.09,0.31,0.74,0.78,0.8,0.45,0.51,-0.222930308,0.08,0.15,0.15,0.71,0.21,0.73,0.39,0.4,0.13,0.71,0.28,0.52,0.11,0.4,0.41,0.31,0.81,0.05,0.47,0.5,0.02,0.76,0.79,0.14,0.06,0.65,0.75,0.83,0.91,0.94,1,0.93,0.39,0.81,0.47,0.139931869,0.2182549,0.33,0.44,0.4,0.57,0.53,0.326758776,0.022477394,0.074416553,0.554360462,0.184133094,0.873712564,0.891181849,0.141567467,0.160803472,-0.174714208,0.323778461,0.275984092,0.441044443,0.358102346,0.06,0.31,-0.165387705,0.117084267,0.976479981,0.302725269,1.143764985,0.382521236,0.03
